cellType	gene	date	cellNumber	variable	value
CRL2097	GAS6	130222	35	cytoRNA	2157
CRL2097	GAS6	130222	35	totalGAPDH	2272
CRL2097	GAS6	130222	35	nucGAPDH	115
CRL2097	GAS6	130222	35	cytoGAPDH	2157
CRL2097	GAS6	130222	35	nucArea	286.828125
CRL2097	GAS6	130222	35	numTxnSites	1
CRL2097	GAS6	130222	35	avgIntron	728.873792
CRL2097	GAS6	130222	35	avgExon	366.263548
CRL2097	GAS6	130222	35	numRnaPerTxnSiteAvgExon	0.405872
CRL2097	GAS6	130222	36	volume	2495.226873
CRL2097	GAS6	130222	36	area	3157.859375
CRL2097	GAS6	130222	36	numCyclin	18
CRL2097	GAS6	130222	36	cellCycleStage	G1
CRL2097	GAS6	130222	36	totalRNA	2986
CRL2097	GAS6	130222	36	nucRNA	158
CRL2097	GAS6	130222	36	cytoRNA	2828
CRL2097	GAS6	130222	36	totalGAPDH	2986
CRL2097	GAS6	130222	36	nucGAPDH	158
CRL2097	GAS6	130222	36	cytoGAPDH	2828
CRL2097	GAS6	130222	36	nucArea	244.015625
CRL2097	GAS6	130222	36	numTxnSites	5
CRL2097	GAS6	130222	36	avgIntron	1267.419746
CRL2097	GAS6	130222	36	avgExon	820.886375
CRL2097	GAS6	130222	36	numRnaPerTxnSiteAvgExon	0.947834
CRL2097	GAS6	130222	37	volume	3792.277748
CRL2097	GAS6	130222	37	area	4846.562500
CRL2097	GAS6	130222	37	numCyclin	322
CRL2097	GAS6	130222	37	cellCycleStage	G2
CRL2097	GAS6	130222	37	totalRNA	3586
CRL2097	GAS6	130222	37	nucRNA	169
CRL2097	GAS6	130222	37	cytoRNA	3417
CRL2097	GAS6	130222	37	totalGAPDH	3586
CRL2097	GAS6	130222	37	nucGAPDH	169
CRL2097	GAS6	130222	37	cytoGAPDH	3417
CRL2097	GAS6	130222	37	nucArea	349.828125
CRL2097	GAS6	130222	37	numTxnSites	5
CRL2097	GAS6	130222	37	avgIntron	983.532766
CRL2097	GAS6	130222	37	avgExon	703.976259
CRL2097	GAS6	130222	37	numRnaPerTxnSiteAvgExon	0.823789
CRL2097	GAS6	130222	38	volume	2530.698768
CRL2097	GAS6	130222	38	area	2608.828125
CRL2097	GAS6	130222	38	numCyclin	69
CRL2097	GAS6	130222	38	cellCycleStage	G1
CRL2097	GAS6	130222	38	totalRNA	2560
CRL2097	GAS6	130222	38	nucRNA	98
CRL2097	GAS6	130222	38	cytoRNA	2462
CRL2097	GAS6	130222	38	totalGAPDH	2560
CRL2097	GAS6	130222	38	nucGAPDH	98
CRL2097	GAS6	130222	38	cytoGAPDH	2462
CRL2097	GAS6	130222	38	nucArea	215.390625
CRL2097	GAS6	130222	38	numTxnSites	1
CRL2097	GAS6	130222	38	avgIntron	743.655292
CRL2097	GAS6	130222	38	avgExon	664.962572
CRL2097	GAS6	130222	38	numRnaPerTxnSiteAvgExon	0.792823
CRL2097	GAS6	130222	39	volume	2091.515046
CRL2097	GAS6	130222	39	area	3977.234375
CRL2097	GAS6	130222	39	numCyclin	8
CRL2097	GAS6	130222	39	cellCycleStage	G1
CRL2097	GAS6	130222	39	totalRNA	2267
CRL2097	GAS6	130222	39	nucRNA	89
CRL2097	GAS6	130222	39	cytoRNA	2178
CRL2097	GAS6	130222	39	totalGAPDH	2267
CRL2097	GAS6	130222	39	nucGAPDH	89
CRL2097	GAS6	130222	39	cytoGAPDH	2178
CRL2097	GAS6	130222	39	nucArea	238.687500
CRL2097	GAS6	130222	39	numTxnSites	2
CRL2097	GAS6	130222	39	avgIntron	792.287443
CRL2097	GAS6	130222	39	avgExon	696.582008
CRL2097	GAS6	130222	39	numRnaPerTxnSiteAvgExon	0.750775
CRL2097	GAS6	130222	40	volume	3205.001443
CRL2097	GAS6	130222	40	area	3083.390625
CRL2097	GAS6	130222	40	numCyclin	252
CRL2097	GAS6	130222	40	cellCycleStage	G2
CRL2097	GAS6	130222	40	totalRNA	3391
CRL2097	GAS6	130222	40	nucRNA	65
CRL2097	GAS6	130222	40	cytoRNA	3326
CRL2097	GAS6	130222	40	totalGAPDH	3391
CRL2097	GAS6	130222	40	nucGAPDH	65
CRL2097	GAS6	130222	40	cytoGAPDH	3326
CRL2097	GAS6	130222	40	nucArea	284.953125
CRL2097	GAS6	130222	40	numTxnSites	0
CRL2097	GAS6	130222	40	avgIntron	NaN
CRL2097	GAS6	130222	40	avgExon	NaN
CRL2097	GAS6	130222	40	numRnaPerTxnSiteAvgExon	NaN
CRL2097	GAS6	130222	41	volume	2034.242162
CRL2097	GAS6	130222	41	area	1789.859375
CRL2097	GAS6	130222	41	numCyclin	8
CRL2097	GAS6	130222	41	cellCycleStage	G1
CRL2097	GAS6	130222	41	totalRNA	2454
CRL2097	GAS6	130222	41	nucRNA	135
CRL2097	GAS6	130222	41	cytoRNA	2319
CRL2097	GAS6	130222	41	totalGAPDH	2454
CRL2097	GAS6	130222	41	nucGAPDH	135
CRL2097	GAS6	130222	41	cytoGAPDH	2319
CRL2097	GAS6	130222	41	nucArea	214.718750
CRL2097	GAS6	130222	41	numTxnSites	4
CRL2097	GAS6	130222	41	avgIntron	650.734439
CRL2097	GAS6	130222	41	avgExon	860.823402
CRL2097	GAS6	130222	41	numRnaPerTxnSiteAvgExon	1.056221
CRL2097	GAS6	130222	42	volume	3080.409123
CRL2097	GAS6	130222	42	area	6221.171875
CRL2097	GAS6	130222	42	numCyclin	252
CRL2097	GAS6	130222	42	cellCycleStage	G2
CRL2097	GAS6	130222	42	totalRNA	3963
CRL2097	GAS6	130222	42	nucRNA	172
CRL2097	GAS6	130222	42	cytoRNA	3791
CRL2097	GAS6	130222	42	totalGAPDH	3963
CRL2097	GAS6	130222	42	nucGAPDH	172
CRL2097	GAS6	130222	42	cytoGAPDH	3791
CRL2097	GAS6	130222	42	nucArea	316.718750
CRL2097	GAS6	130222	42	numTxnSites	10
CRL2097	GAS6	130222	42	avgIntron	876.606026
CRL2097	GAS6	130222	42	avgExon	1147.809106
CRL2097	GAS6	130222	42	numRnaPerTxnSiteAvgExon	1.294587
CRL2097	GAS6	130222	43	volume	2458.846142
CRL2097	GAS6	130222	43	area	2812.562500
CRL2097	GAS6	130222	43	numCyclin	94
CRL2097	GAS6	130222	43	cellCycleStage	G1
CRL2097	GAS6	130222	43	totalRNA	2907
CRL2097	GAS6	130222	43	nucRNA	133
CRL2097	GAS6	130222	43	cytoRNA	2774
CRL2097	GAS6	130222	43	totalGAPDH	2907
CRL2097	GAS6	130222	43	nucGAPDH	133
CRL2097	GAS6	130222	43	cytoGAPDH	2774
CRL2097	GAS6	130222	43	nucArea	255.265625
CRL2097	GAS6	130222	43	numTxnSites	3
CRL2097	GAS6	130222	43	avgIntron	891.075580
CRL2097	GAS6	130222	43	avgExon	739.586378
CRL2097	GAS6	130222	43	numRnaPerTxnSiteAvgExon	0.830299
CRL2097	SLC1A5	130222	1	volume	3184.838499
CRL2097	SLC1A5	130222	1	area	3142.062500
CRL2097	SLC1A5	130222	1	numCyclin	3
CRL2097	SLC1A5	130222	1	cellCycleStage	G1
CRL2097	SLC1A5	130222	1	totalRNA	172
CRL2097	SLC1A5	130222	1	nucRNA	19
CRL2097	SLC1A5	130222	1	cytoRNA	153
CRL2097	SLC1A5	130222	1	totalGAPDH	2938
CRL2097	SLC1A5	130222	1	nucGAPDH	126
CRL2097	SLC1A5	130222	1	cytoGAPDH	2812
CRL2097	SLC1A5	130222	1	nucArea	248.609375
CRL2097	SLC1A5	130222	1	numTxnSites	1
CRL2097	SLC1A5	130222	1	avgIntron	385.076598
CRL2097	SLC1A5	130222	1	avgExon	665.076248
CRL2097	SLC1A5	130222	1	numRnaPerTxnSiteAvgExon	0.955091
CRL2097	SLC1A5	130222	2	volume	6269.073134
CRL2097	SLC1A5	130222	2	area	4774.890625
CRL2097	SLC1A5	130222	2	numCyclin	11
CRL2097	SLC1A5	130222	2	cellCycleStage	G1
CRL2097	SLC1A5	130222	2	totalRNA	255
CRL2097	SLC1A5	130222	2	nucRNA	14
CRL2097	SLC1A5	130222	2	cytoRNA	241
CRL2097	SLC1A5	130222	2	totalGAPDH	4567
CRL2097	SLC1A5	130222	2	nucGAPDH	187
CRL2097	SLC1A5	130222	2	cytoGAPDH	4380
CRL2097	SLC1A5	130222	2	nucArea	305.375000
CRL2097	SLC1A5	130222	2	numTxnSites	1
CRL2097	SLC1A5	130222	2	avgIntron	962.654721
CRL2097	SLC1A5	130222	2	avgExon	691.965338
CRL2097	SLC1A5	130222	2	numRnaPerTxnSiteAvgExon	1.038488
CRL2097	SLC1A5	130222	3	volume	2544.819474
CRL2097	SLC1A5	130222	3	area	1936.187500
CRL2097	SLC1A5	130222	3	numCyclin	173
CRL2097	SLC1A5	130222	3	cellCycleStage	G2
CRL2097	SLC1A5	130222	3	totalRNA	157
CRL2097	SLC1A5	130222	3	nucRNA	23
CRL2097	SLC1A5	130222	3	cytoRNA	134
CRL2097	SLC1A5	130222	3	totalGAPDH	2869
CRL2097	SLC1A5	130222	3	nucGAPDH	162
CRL2097	SLC1A5	130222	3	cytoGAPDH	2707
CRL2097	SLC1A5	130222	3	nucArea	291.968750
CRL2097	SLC1A5	130222	3	numTxnSites	0
CRL2097	SLC1A5	130222	3	avgIntron	NaN
CRL2097	SLC1A5	130222	3	avgExon	NaN
CRL2097	SLC1A5	130222	3	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	130222	4	volume	2566.621130
CRL2097	SLC1A5	130222	4	area	1694.921875
CRL2097	SLC1A5	130222	4	numCyclin	268
CRL2097	SLC1A5	130222	4	cellCycleStage	G2
CRL2097	SLC1A5	130222	4	totalRNA	214
CRL2097	SLC1A5	130222	4	nucRNA	24
CRL2097	SLC1A5	130222	4	cytoRNA	190
CRL2097	SLC1A5	130222	4	totalGAPDH	2485
CRL2097	SLC1A5	130222	4	nucGAPDH	185
CRL2097	SLC1A5	130222	4	cytoGAPDH	2300
CRL2097	SLC1A5	130222	4	nucArea	275.234375
CRL2097	SLC1A5	130222	4	numTxnSites	1
CRL2097	SLC1A5	130222	4	avgIntron	437.231114
CRL2097	SLC1A5	130222	4	avgExon	643.086623
CRL2097	SLC1A5	130222	4	numRnaPerTxnSiteAvgExon	0.894868
CRL2097	SLC1A5	130222	5	volume	1436.061889
CRL2097	SLC1A5	130222	5	area	2101.578125
CRL2097	SLC1A5	130222	5	numCyclin	4
CRL2097	SLC1A5	130222	5	cellCycleStage	G1
CRL2097	SLC1A5	130222	5	totalRNA	261
CRL2097	SLC1A5	130222	5	nucRNA	51
CRL2097	SLC1A5	130222	5	cytoRNA	210
CRL2097	SLC1A5	130222	5	totalGAPDH	1201
CRL2097	SLC1A5	130222	5	nucGAPDH	122
CRL2097	SLC1A5	130222	5	cytoGAPDH	1079
CRL2097	SLC1A5	130222	5	nucArea	248.578125
CRL2097	SLC1A5	130222	5	numTxnSites	2
CRL2097	SLC1A5	130222	5	avgIntron	279.448324
CRL2097	SLC1A5	130222	5	avgExon	576.722316
CRL2097	SLC1A5	130222	5	numRnaPerTxnSiteAvgExon	0.668223
CRL2097	SLC1A5	130222	6	volume	2576.712982
CRL2097	SLC1A5	130222	6	area	1965.406250
CRL2097	SLC1A5	130222	6	numCyclin	123
CRL2097	SLC1A5	130222	6	cellCycleStage	G2
CRL2097	SLC1A5	130222	6	totalRNA	218
CRL2097	SLC1A5	130222	6	nucRNA	25
CRL2097	SLC1A5	130222	6	cytoRNA	193
CRL2097	SLC1A5	130222	6	totalGAPDH	2784
CRL2097	SLC1A5	130222	6	nucGAPDH	190
CRL2097	SLC1A5	130222	6	cytoGAPDH	2594
CRL2097	SLC1A5	130222	6	nucArea	256.125000
CRL2097	SLC1A5	130222	6	numTxnSites	1
CRL2097	SLC1A5	130222	6	avgIntron	319.100198
CRL2097	SLC1A5	130222	6	avgExon	237.413469
CRL2097	SLC1A5	130222	6	numRnaPerTxnSiteAvgExon	0.316813
CRL2097	SLC1A5	130222	7	volume	2635.659855
CRL2097	SLC1A5	130222	7	area	3762.562500
CRL2097	SLC1A5	130222	7	numCyclin	138
CRL2097	SLC1A5	130222	7	cellCycleStage	G2
CRL2097	SLC1A5	130222	7	totalRNA	494
CRL2097	SLC1A5	130222	7	nucRNA	49
CRL2097	SLC1A5	130222	7	cytoRNA	445
CRL2097	SLC1A5	130222	7	totalGAPDH	2985
CRL2097	SLC1A5	130222	7	nucGAPDH	120
CRL2097	SLC1A5	130222	7	cytoGAPDH	2865
CRL2097	SLC1A5	130222	7	nucArea	317.281250
CRL2097	SLC1A5	130222	7	numTxnSites	2
CRL2097	SLC1A5	130222	7	avgIntron	1444.878464
CRL2097	SLC1A5	130222	7	avgExon	2212.605595
CRL2097	SLC1A5	130222	7	numRnaPerTxnSiteAvgExon	2.760001
CRL2097	SLC1A5	130222	8	volume	2025.856191
CRL2097	SLC1A5	130222	8	area	1492.750000
CRL2097	SLC1A5	130222	8	numCyclin	238
CRL2097	SLC1A5	130222	8	cellCycleStage	G2
CRL2097	SLC1A5	130222	8	totalRNA	258
CRL2097	SLC1A5	130222	8	nucRNA	40
CRL2097	SLC1A5	130222	8	cytoRNA	218
CRL2097	SLC1A5	130222	8	totalGAPDH	3108
CRL2097	SLC1A5	130222	8	nucGAPDH	247
CRL2097	SLC1A5	130222	8	cytoGAPDH	2861
CRL2097	SLC1A5	130222	8	nucArea	236.734375
CRL2097	SLC1A5	130222	8	numTxnSites	0
CRL2097	SLC1A5	130222	8	avgIntron	NaN
CRL2097	SLC1A5	130222	8	avgExon	NaN
CRL2097	SLC1A5	130222	8	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	130222	9	volume	1489.394273
CRL2097	SLC1A5	130222	9	area	2654.421875
CRL2097	SLC1A5	130222	9	numCyclin	6
CRL2097	SLC1A5	130222	9	cellCycleStage	G1
CRL2097	SLC1A5	130222	9	totalRNA	48
CRL2097	SLC1A5	130222	9	nucRNA	8
CRL2097	SLC1A5	130222	9	cytoRNA	40
CRL2097	SLC1A5	130222	9	totalGAPDH	1860
CRL2097	SLC1A5	130222	9	nucGAPDH	105
CRL2097	SLC1A5	130222	9	cytoGAPDH	1755
CRL2097	SLC1A5	130222	9	nucArea	218.312500
CRL2097	SLC1A5	130222	9	numTxnSites	0
CRL2097	SLC1A5	130222	9	avgIntron	NaN
CRL2097	SLC1A5	130222	9	avgExon	NaN
CRL2097	SLC1A5	130222	9	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	130222	10	volume	3141.033939
CRL2097	SLC1A5	130222	10	area	4302.093750
CRL2097	SLC1A5	130222	10	numCyclin	9
CRL2097	SLC1A5	130222	10	cellCycleStage	G1
CRL2097	SLC1A5	130222	10	totalRNA	366
CRL2097	SLC1A5	130222	10	nucRNA	46
CRL2097	SLC1A5	130222	10	cytoRNA	320
CRL2097	SLC1A5	130222	10	totalGAPDH	3058
CRL2097	SLC1A5	130222	10	nucGAPDH	149
CRL2097	SLC1A5	130222	10	cytoGAPDH	2909
CRL2097	SLC1A5	130222	10	nucArea	246.062500
CRL2097	SLC1A5	130222	10	numTxnSites	2
CRL2097	SLC1A5	130222	10	avgIntron	615.693744
CRL2097	SLC1A5	130222	10	avgExon	1051.561659
CRL2097	SLC1A5	130222	10	numRnaPerTxnSiteAvgExon	1.245411
CRL2097	SLC1A5	130222	11	volume	2986.206575
CRL2097	SLC1A5	130222	11	area	4844.375000
CRL2097	SLC1A5	130222	11	numCyclin	141
CRL2097	SLC1A5	130222	11	cellCycleStage	G2
CRL2097	SLC1A5	130222	11	totalRNA	502
CRL2097	SLC1A5	130222	11	nucRNA	56
CRL2097	SLC1A5	130222	11	cytoRNA	446
CRL2097	SLC1A5	130222	11	totalGAPDH	3366
CRL2097	SLC1A5	130222	11	nucGAPDH	154
CRL2097	SLC1A5	130222	11	cytoGAPDH	3212
CRL2097	SLC1A5	130222	11	nucArea	311.640625
CRL2097	SLC1A5	130222	11	numTxnSites	2
CRL2097	SLC1A5	130222	11	avgIntron	257.921589
CRL2097	SLC1A5	130222	11	avgExon	495.061628
CRL2097	SLC1A5	130222	11	numRnaPerTxnSiteAvgExon	0.725018
CRL2097	SLC1A5	130222	12	volume	1674.500635
CRL2097	SLC1A5	130222	12	area	3201.093750
CRL2097	SLC1A5	130222	12	numCyclin	8
CRL2097	SLC1A5	130222	12	cellCycleStage	G1
CRL2097	SLC1A5	130222	12	totalRNA	265
CRL2097	SLC1A5	130222	12	nucRNA	32
CRL2097	SLC1A5	130222	12	cytoRNA	233
CRL2097	SLC1A5	130222	12	totalGAPDH	1816
CRL2097	SLC1A5	130222	12	nucGAPDH	69
CRL2097	SLC1A5	130222	12	cytoGAPDH	1747
CRL2097	SLC1A5	130222	12	nucArea	222.859375
CRL2097	SLC1A5	130222	12	numTxnSites	1
CRL2097	SLC1A5	130222	12	avgIntron	295.287845
CRL2097	SLC1A5	130222	12	avgExon	655.313635
CRL2097	SLC1A5	130222	12	numRnaPerTxnSiteAvgExon	0.870716
CRL2097	SLC1A5	130222	13	volume	3404.639879
CRL2097	SLC1A5	130222	13	area	3356.875000
CRL2097	SLC1A5	130222	13	numCyclin	27
CRL2097	SLC1A5	130222	13	cellCycleStage	G1
CRL2097	SLC1A5	130222	13	totalRNA	309
CRL2097	SLC1A5	130222	13	nucRNA	36
CRL2097	SLC1A5	130222	13	cytoRNA	273
CRL2097	SLC1A5	130222	13	totalGAPDH	3098
CRL2097	SLC1A5	130222	13	nucGAPDH	126
CRL2097	SLC1A5	130222	13	cytoGAPDH	2972
CRL2097	SLC1A5	130222	13	nucArea	248.046875
CRL2097	SLC1A5	130222	13	numTxnSites	2
CRL2097	SLC1A5	130222	13	avgIntron	431.399359
CRL2097	SLC1A5	130222	13	avgExon	1279.057243
CRL2097	SLC1A5	130222	13	numRnaPerTxnSiteAvgExon	2.086394
CRL2097	SLC1A5	130222	14	volume	2151.919612
CRL2097	SLC1A5	130222	14	area	1677.203125
CRL2097	SLC1A5	130222	14	numCyclin	82
CRL2097	SLC1A5	130222	14	cellCycleStage	G1
CRL2097	SLC1A5	130222	14	totalRNA	153
CRL2097	SLC1A5	130222	14	nucRNA	20
CRL2097	SLC1A5	130222	14	cytoRNA	133
CRL2097	SLC1A5	130222	14	totalGAPDH	2327
CRL2097	SLC1A5	130222	14	nucGAPDH	126
CRL2097	SLC1A5	130222	14	cytoGAPDH	2201
CRL2097	SLC1A5	130222	14	nucArea	236.593750
CRL2097	SLC1A5	130222	14	numTxnSites	0
CRL2097	SLC1A5	130222	14	avgIntron	NaN
CRL2097	SLC1A5	130222	14	avgExon	NaN
CRL2097	SLC1A5	130222	14	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	130222	15	volume	4227.498469
CRL2097	SLC1A5	130222	15	area	4478.078125
CRL2097	SLC1A5	130222	15	numCyclin	353
CRL2097	SLC1A5	130222	15	cellCycleStage	G2
CRL2097	SLC1A5	130222	15	totalRNA	190
CRL2097	SLC1A5	130222	15	nucRNA	22
CRL2097	SLC1A5	130222	15	cytoRNA	168
CRL2097	SLC1A5	130222	15	totalGAPDH	4493
CRL2097	SLC1A5	130222	15	nucGAPDH	186
CRL2097	SLC1A5	130222	15	cytoGAPDH	4307
CRL2097	SLC1A5	130222	15	nucArea	385.140625
CRL2097	SLC1A5	130222	15	numTxnSites	1
CRL2097	SLC1A5	130222	15	avgIntron	257.654555
CRL2097	SLC1A5	130222	15	avgExon	839.563534
CRL2097	SLC1A5	130222	15	numRnaPerTxnSiteAvgExon	1.237387
CRL2097	SLC1A5	130222	16	volume	2513.527973
CRL2097	SLC1A5	130222	16	area	2839.328125
CRL2097	SLC1A5	130222	16	numCyclin	317
CRL2097	SLC1A5	130222	16	cellCycleStage	G2
CRL2097	SLC1A5	130222	16	totalRNA	228
CRL2097	SLC1A5	130222	16	nucRNA	35
CRL2097	SLC1A5	130222	16	cytoRNA	193
CRL2097	SLC1A5	130222	16	totalGAPDH	3377
CRL2097	SLC1A5	130222	16	nucGAPDH	254
CRL2097	SLC1A5	130222	16	cytoGAPDH	3123
CRL2097	SLC1A5	130222	16	nucArea	347.281250
CRL2097	SLC1A5	130222	16	numTxnSites	1
CRL2097	SLC1A5	130222	16	avgIntron	989.181849
CRL2097	SLC1A5	130222	16	avgExon	2556.225145
CRL2097	SLC1A5	130222	16	numRnaPerTxnSiteAvgExon	3.602975
CRL2097	SLC1A5	130222	17	volume	1978.175384
CRL2097	SLC1A5	130222	17	area	2562.343750
CRL2097	SLC1A5	130222	17	numCyclin	14
CRL2097	SLC1A5	130222	17	cellCycleStage	G1
CRL2097	SLC1A5	130222	17	totalRNA	192
CRL2097	SLC1A5	130222	17	nucRNA	21
CRL2097	SLC1A5	130222	17	cytoRNA	171
CRL2097	SLC1A5	130222	17	totalGAPDH	1806
CRL2097	SLC1A5	130222	17	nucGAPDH	61
CRL2097	SLC1A5	130222	17	cytoGAPDH	1745
CRL2097	SLC1A5	130222	17	nucArea	193.343750
CRL2097	SLC1A5	130222	17	numTxnSites	1
CRL2097	SLC1A5	130222	17	avgIntron	426.511102
CRL2097	SLC1A5	130222	17	avgExon	1006.908901
CRL2097	SLC1A5	130222	17	numRnaPerTxnSiteAvgExon	1.397445
CRL2097	SLC1A5	130222	18	volume	1825.890585
CRL2097	SLC1A5	130222	18	area	3128.906250
CRL2097	SLC1A5	130222	18	numCyclin	29
CRL2097	SLC1A5	130222	18	cellCycleStage	G1
CRL2097	SLC1A5	130222	18	totalRNA	385
CRL2097	SLC1A5	130222	18	nucRNA	54
CRL2097	SLC1A5	130222	18	cytoRNA	331
CRL2097	SLC1A5	130222	18	totalGAPDH	1864
CRL2097	SLC1A5	130222	18	nucGAPDH	117
CRL2097	SLC1A5	130222	18	cytoGAPDH	1747
CRL2097	SLC1A5	130222	18	nucArea	213.765625
CRL2097	SLC1A5	130222	18	numTxnSites	2
CRL2097	SLC1A5	130222	18	avgIntron	749.950972
CRL2097	SLC1A5	130222	18	avgExon	2180.099349
CRL2097	SLC1A5	130222	18	numRnaPerTxnSiteAvgExon	3.068561
CRL2097	SLC1A5	130222	19	volume	3499.157330
CRL2097	SLC1A5	130222	19	area	5354.437500
CRL2097	SLC1A5	130222	19	numCyclin	2
CRL2097	SLC1A5	130222	19	cellCycleStage	G1
CRL2097	SLC1A5	130222	19	totalRNA	304
CRL2097	SLC1A5	130222	19	nucRNA	32
CRL2097	SLC1A5	130222	19	cytoRNA	272
CRL2097	SLC1A5	130222	19	totalGAPDH	3473
CRL2097	SLC1A5	130222	19	nucGAPDH	183
CRL2097	SLC1A5	130222	19	cytoGAPDH	3290
CRL2097	SLC1A5	130222	19	nucArea	367.281250
CRL2097	SLC1A5	130222	19	numTxnSites	3
CRL2097	SLC1A5	130222	19	avgIntron	386.748844
CRL2097	SLC1A5	130222	19	avgExon	1208.278944
CRL2097	SLC1A5	130222	19	numRnaPerTxnSiteAvgExon	1.726785
CRL2097	SLC1A5	130222	20	volume	2067.674261
CRL2097	SLC1A5	130222	20	area	2645.062500
CRL2097	SLC1A5	130222	20	numCyclin	132
CRL2097	SLC1A5	130222	20	cellCycleStage	G2
CRL2097	SLC1A5	130222	20	totalRNA	203
CRL2097	SLC1A5	130222	20	nucRNA	19
CRL2097	SLC1A5	130222	20	cytoRNA	184
CRL2097	SLC1A5	130222	20	totalGAPDH	2425
CRL2097	SLC1A5	130222	20	nucGAPDH	96
CRL2097	SLC1A5	130222	20	cytoGAPDH	2329
CRL2097	SLC1A5	130222	20	nucArea	270.890625
CRL2097	SLC1A5	130222	20	numTxnSites	1
CRL2097	SLC1A5	130222	20	avgIntron	625.361497
CRL2097	SLC1A5	130222	20	avgExon	933.339226
CRL2097	SLC1A5	130222	20	numRnaPerTxnSiteAvgExon	1.410896
CRL2097	SLC1A5	130222	21	volume	2711.709975
CRL2097	SLC1A5	130222	21	area	3805.687500
CRL2097	SLC1A5	130222	21	numCyclin	7
CRL2097	SLC1A5	130222	21	cellCycleStage	G1
CRL2097	SLC1A5	130222	21	totalRNA	342
CRL2097	SLC1A5	130222	21	nucRNA	37
CRL2097	SLC1A5	130222	21	cytoRNA	305
CRL2097	SLC1A5	130222	21	totalGAPDH	3214
CRL2097	SLC1A5	130222	21	nucGAPDH	198
CRL2097	SLC1A5	130222	21	cytoGAPDH	3016
CRL2097	SLC1A5	130222	21	nucArea	226.703125
CRL2097	SLC1A5	130222	21	numTxnSites	2
CRL2097	SLC1A5	130222	21	avgIntron	592.292072
CRL2097	SLC1A5	130222	21	avgExon	1438.250577
CRL2097	SLC1A5	130222	21	numRnaPerTxnSiteAvgExon	2.054654
CRL2097	SLC1A5	130222	22	volume	2957.497415
CRL2097	SLC1A5	130222	22	area	4958.125000
CRL2097	SLC1A5	130222	22	numCyclin	49
CRL2097	SLC1A5	130222	22	cellCycleStage	G1
CRL2097	SLC1A5	130222	22	totalRNA	187
CRL2097	SLC1A5	130222	22	nucRNA	18
CRL2097	SLC1A5	130222	22	cytoRNA	169
CRL2097	SLC1A5	130222	22	totalGAPDH	2831
CRL2097	SLC1A5	130222	22	nucGAPDH	95
CRL2097	SLC1A5	130222	22	cytoGAPDH	2736
CRL2097	SLC1A5	130222	22	nucArea	287.953125
CRL2097	SLC1A5	130222	22	numTxnSites	2
CRL2097	SLC1A5	130222	22	avgIntron	271.810508
CRL2097	SLC1A5	130222	22	avgExon	543.808956
CRL2097	SLC1A5	130222	22	numRnaPerTxnSiteAvgExon	0.822085
CRL2097	SLC1A5	130222	23	volume	2098.017822
CRL2097	SLC1A5	130222	23	area	2191.484375
CRL2097	SLC1A5	130222	23	numCyclin	6
CRL2097	SLC1A5	130222	23	cellCycleStage	G1
CRL2097	SLC1A5	130222	23	totalRNA	264
CRL2097	SLC1A5	130222	23	nucRNA	24
CRL2097	SLC1A5	130222	23	cytoRNA	240
CRL2097	SLC1A5	130222	23	totalGAPDH	2041
CRL2097	SLC1A5	130222	23	nucGAPDH	108
CRL2097	SLC1A5	130222	23	cytoGAPDH	1933
CRL2097	SLC1A5	130222	23	nucArea	213.906250
CRL2097	SLC1A5	130222	23	numTxnSites	1
CRL2097	SLC1A5	130222	23	avgIntron	684.601244
CRL2097	SLC1A5	130222	23	avgExon	1829.506085
CRL2097	SLC1A5	130222	23	numRnaPerTxnSiteAvgExon	2.680552
CRL2097	SLC1A5	130222	24	volume	2795.404578
CRL2097	SLC1A5	130222	24	area	2878.609375
CRL2097	SLC1A5	130222	24	numCyclin	141
CRL2097	SLC1A5	130222	24	cellCycleStage	G2
CRL2097	SLC1A5	130222	24	totalRNA	268
CRL2097	SLC1A5	130222	24	nucRNA	13
CRL2097	SLC1A5	130222	24	cytoRNA	255
CRL2097	SLC1A5	130222	24	totalGAPDH	2911
CRL2097	SLC1A5	130222	24	nucGAPDH	140
CRL2097	SLC1A5	130222	24	cytoGAPDH	2771
CRL2097	SLC1A5	130222	24	nucArea	259.656250
CRL2097	SLC1A5	130222	24	numTxnSites	0
CRL2097	SLC1A5	130222	24	avgIntron	NaN
CRL2097	SLC1A5	130222	24	avgExon	NaN
CRL2097	SLC1A5	130222	24	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	130222	25	volume	1340.789023
CRL2097	SLC1A5	130222	25	area	2450.343750
CRL2097	SLC1A5	130222	25	numCyclin	3
CRL2097	SLC1A5	130222	25	cellCycleStage	G1
CRL2097	SLC1A5	130222	25	totalRNA	230
CRL2097	SLC1A5	130222	25	nucRNA	39
CRL2097	SLC1A5	130222	25	cytoRNA	191
CRL2097	SLC1A5	130222	25	totalGAPDH	1233
CRL2097	SLC1A5	130222	25	nucGAPDH	86
CRL2097	SLC1A5	130222	25	cytoGAPDH	1147
